DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
2019-02-06,22119,349,M,3,0,B,78,Higiene,Fralda
2019-02-06,22180,9,F,2,0,B,51,Alimentos,Papinha Infantil
2019-02-06,22227,402,M,2,0,C,150,Alimentos,Queijo De Cabra
2019-02-06,22298,664,M,3,1,B,6,Alimentos,Alho
2019-02-06,22319,354,F,2,0,B,164,Acessorios,Mordedor
2019-02-06,22353,834,M,3,3,B,28,Alimentos,Doce
2019-02-06,22402,76,M,3,0,A,47,Alimentos,Mortadela
2019-02-06,22441,819,M,4,0,B,86,Higiene,Preservativo
2019-02-06,22500,741,M,3,0,B,82,Higiene,Lenco Umedecido
2019-02-06,22543,371,F,4,0,B,205,Alimentos,Coxa E Sobrecoxa De Frango
2019-02-06,22553,18,M,4,0,C,106,Limpeza,Odorizador
2019-02-06,22613,18,M,4,0,C,173,Alimentos,Linguica
2019-02-06,22709,442,F,3,2,B,100,Limpeza,Detergente
2019-02-06,22744,650,F,2,0,C,226,Alimentos,Arroz Integral
2019-02-06,22810,579,F,3,0,B,102,Limpeza,Limpa Vidros
2019-02-06,22895,238,M,2,1,B,76,Higiene,Fio Dental
2019-02-06,22933,683,F,3,0,B,22,Alimentos,Cha
2019-02-06,22935,322,M,2,0,B,57,Alimentos,Requeijao
2019-02-06,23010,652,F,4,0,B,200,Limpeza,Detergente
2019-02-06,23037,521,F,1,0,A,171,Alimentos,Macarrao
2019-02-06,23116,434,M,1,4,B,43,Alimentos,Mamao Papaya
2019-02-06,23145,695,M,2,0,A,225,Alimentos,Atum
2019-02-06,23190,95,M,1,0,B,12,Alimentos,Azeitona
2019-02-06,23194,416,M,3,2,C,31,Alimentos,Granola
2019-02-06,23230,108,M,1,0,B,157,Alimentos,Papinha Infantil
2019-02-06,23309,248,M,3,0,C,169,Alimentos,Mamao
2019-02-06,23339,12,M,1,1,A,111,Limpeza,Sabao Em Po
2019-02-06,23359,476,M,3,0,C,95,Limpeza,Amaciante
2019-02-06,23449,599,F,1,4,C,186,Higiene,Hidratante
2019-02-06,23475,464,M,2,2,B,24,Alimentos,Copa Suina
2019-02-06,23490,596,M,2,0,B,105,Limpeza,Lustra Moveis
2019-02-06,23555,828,F,2,4,B,92,Higiene,Tinturas
2019-02-06,23633,625,F,4,0,C,108,Limpeza,Removedor
2019-02-06,23653,35,M,3,0,B,35,Alimentos,Lata De Ervilha
2019-02-06,23683,270,F,3,1,B,78,Higiene,Fralda
2019-02-06,23722,952,F,3,4,C,185,Limpeza,Inseticida
2019-02-06,23747,537,F,1,4,B,57,Alimentos,Requeijao
2019-02-06,23757,656,M,2,0,C,96,Limpeza,Balde
2019-02-06,23798,841,M,1,0,B,76,Higiene,Fio Dental
2019-02-06,23812,488,M,3,2,B,91,Higiene,Talco
2019-02-06,23876,654,M,1,1,B,77,Higiene,Fixador
2019-02-06,23907,609,F,4,0,C,192,Higiene,Fixador
2019-02-06,23981,552,M,4,0,B,17,Alimentos,Biscoito
2019-02-06,24076,620,M,2,0,B,54,Alimentos,Presunto Cozido
2019-02-06,24173,605,M,4,2,B,112,Limpeza,Tira Limo
2019-02-06,24182,552,M,4,0,B,174,Limpeza,Limpador Perfumado
2019-02-09,24193,42,M,2,2,B,174,Limpeza,Limpador Perfumado
2019-02-09,24246,484,M,3,2,C,192,Higiene,Fixador
2019-02-09,24338,955,F,3,2,C,171,Alimentos,Macarrao
2019-02-09,24365,747,M,1,0,B,212,Limpeza,Cera
2019-02-09,24412,639,M,2,0,C,141,Bebidas,Refrigerante Limao
2019-02-09,24469,310,M,4,3,C,110,Limpeza,Sabao
2019-02-09,24507,440,F,4,0,C,195,Alimentos,Feijao
2019-02-09,24553,633,F,3,0,C,68,Bebidas,Refrigerante Laranja
2019-02-09,24586,4,M,4,0,B,219,Alimentos,Batata Doce
2019-02-09,24681,315,F,3,0,B,94,Limpeza,Alcool
2019-02-09,24713,706,F,2,0,A,149,Alimentos,Queijo Mussarela
2019-02-09,24749,822,M,2,3,B,64,Alimentos,Uva
2019-02-09,24811,257,M,1,4,C,91,Higiene,Talco
2019-02-09,24902,937,M,3,4,C,19,Alimentos,Cafe
2019-02-09,24961,283,M,4,1,B,151,Higiene,Protetor Solar
2019-02-09,25024,402,M,2,0,C,153,Alimentos,Presunto Cozido
2019-02-09,25101,943,F,1,0,C,3,Alimentos,Abacate
2019-02-09,25134,152,F,3,1,C,135,Limpeza,Rodo
2019-02-09,25172,153,M,4,1,B,70,Bebidas,Refrigerante Outros
2019-02-09,25177,7,M,1,3,B,165,Alimentos,Molho Barbecue
2019-02-09,25254,511,F,1,0,B,53,Alimentos,Presunto Cozido
2019-02-09,25279,56,F,2,3,B,181,Alimentos,Lata De Milho
2019-02-09,25292,484,M,3,2,C,222,Limpeza,Balde
2019-02-09,25327,769,F,3,3,C,222,Limpeza,Balde
2019-02-09,25359,189,F,3,4,C,87,Higiene,Protetor Solar
2019-02-09,25361,562,F,3,0,B,56,Alimentos,Queijo Mussarela
2019-02-09,25388,631,M,1,4,C,4,Alimentos,Abacaxi
2019-02-09,25464,102,F,1,2,C,15,Alimentos,Batata Doce
2019-02-09,25495,581,F,4,2,C,179,Alimentos,Leite Condensado
2019-02-09,25548,598,F,4,0,B,179,Alimentos,Leite Condensado
2019-02-09,25567,532,F,2,3,B,140,Bebidas,Refrigerante Outros
2019-02-09,25607,602,M,3,0,B,129,Alimentos,Sardinha
,25698,296,F,1,3,B,131,Alimentos,Salgadinho
,25735,49,M,2,0,C,16,Alimentos,Bife De Coxao Mole
,25804,606,M,1,0,B,215,Alimentos,Cafe
,25871,295,F,1,3,B,33,Alimentos,Iogurte
,25886,434,M,1,4,B,125,Higiene,Tinturas
,25887,729,M,3,0,B,61,Alimentos,Sardinha
,25919,518,F,1,0,B,158,Higiene,Papel Higienico
,25935,976,M,4,2,B,188,Alimentos,Hambuguer
,26026,255,M,4,0,B,20,Alimentos,Cebola
,26028,441,M,4,2,B,108,Limpeza,Removedor
,26080,678,F,3,0,C,180,Alimentos,Leite
,26122,236,M,2,2,C,105,Limpeza,Lustra Moveis
,26150,643,F,4,0,C,1,Acessorios,Chupeta
,26184,586,F,4,2,B,17,Alimentos,Biscoito
,26258,975,F,3,0,B,188,Alimentos,Hambuguer
,26318,768,F,4,0,B,90,Higiene,Shampoo
,26414,253,F,4,1,B,143,Bebidas,Refrigerante Guarana
,26484,500,M,3,2,C,110,Limpeza,Sabao
,26562,864,F,1,3,B,113,Limpeza,Tira Mancha
,26565,32,F,1,0,B,176,Limpeza,Limpa Vidros
,26594,747,M,1,0,B,96,Limpeza,Balde
,26680,25,M,4,1,C,138,Higiene,Repelente
,26765,275,M,4,0,B,190,Higiene,Gel
,26840,239,M,4,2,C,221,Alimentos,Banana
,26918,412,M,2,0,B,131,Alimentos,Salgadinho
,26927,414,F,1,0,B,222,Limpeza,Balde
,26931,739,F,2,3,B,85,Higiene,Pasta De Dente
,27006,463,M,3,3,B,78,Higiene,Fralda
,27047,754,F,3,4,B,18,Alimentos,Brocolis
,27064,697,M,3,0,C,191,Higiene,Fralda
,27105,950,M,3,0,C,16,Alimentos,Bife De Coxao Mole
,27133,235,F,4,0,B,141,Bebidas,Refrigerante Limao
,27160,801,M,1,4,B,187,Higiene,Hastes Flexiveis
,27243,709,F,3,0,B,87,Higiene,Protetor Solar
,27257,935,F,2,0,B,55,Alimentos,Queijo De Cabra
,27297,302,F,4,3,C,177,Alimentos,Limao
,27320,285,M,3,0,B,1,Acessorios,Chupeta
,27394,641,F,4,0,C,217,Alimentos,Biscoito
,27434,513,F,4,3,B,21,Alimentos,Cenoura
,27462,220,M,1,0,B,33,Alimentos,Iogurte
,27519,669,F,4,0,B,138,Higiene,Repelente
,27570,902,F,2,1,B,180,Alimentos,Leite
,27666,338,M,2,0,B,175,Limpeza,Limpador Multiuso
,27676,470,M,3,1,B,226,Alimentos,Arroz Integral
,27769,822,M,2,3,B,29,Alimentos,Feijao
,27832,402,M,2,0,C,81,Higiene,Hidratante
,27882,466,F,1,0,C,220,Alimentos,Batata
,27931,278,F,3,2,C,70,Bebidas,Refrigerante Outros
,28006,114,F,3,3,B,140,Bebidas,Refrigerante Outros
,28019,419,F,2,1,B,52,Alimentos,Pate
,28096,714,M,1,0,B,40,Alimentos,Linguica
,28179,742,M,1,1,C,103,Limpeza,Limpador Multiuso
,28272,240,M,4,0,B,103,Limpeza,Limpador Multiuso
,28297,961,F,1,0,C,209,Alimentos,Cogumelos
,28331,214,F,4,0,B,19,Alimentos,Cafe
,28407,832,F,1,0,B,128,Higiene,Shampoo
,28418,193,F,4,0,B,103,Limpeza,Limpador Multiuso
,28472,361,F,1,0,C,207,Alimentos,Copa Suina
,28484,160,F,3,4,B,122,Alimentos,Tomate
,28501,545,M,2,2,B,5,Alimentos,Achocolatado
,28558,34,M,2,0,C,62,Alimentos,Snacks
,28585,214,F,4,0,B,189,Alimentos,Granola
,28679,229,M,2,2,C,7,Alimentos,Almondega
,28683,374,F,3,0,B,206,Alimentos,Coracao De Frango
,28741,857,F,2,2,B,82,Higiene,Lenco Umedecido
,28831,97,F,4,1,B,184,Alimentos,Iogurte
,28886,385,F,2,0,B,213,Alimentos,Cenoura
,28925,426,F,3,0,C,5,Alimentos,Achocolatado
,29017,65,M,4,0,B,135,Limpeza,Rodo
,29071,25,M,4,1,C,30,Alimentos,File De Peixe
,29130,898,F,4,0,C,142,Bebidas,Refrigerante Laranja
,29141,970,M,2,4,B,160,Alimentos,Palmito
,29158,945,F,2,3,B,45,Alimentos,Manga
,29170,356,M,2,4,A,82,Higiene,Lenco Umedecido
,29269,30,M,4,0,B,217,Alimentos,Biscoito
,29305,98,M,1,0,B,182,Alimentos,Lata De Ervilha
,29315,561,M,2,0,B,177,Alimentos,Limao
,29412,419,F,2,1,B,121,Alimentos,Uva
,29454,38,M,3,0,B,75,Higiene,Escova De Dente
,29482,178,M,3,0,A,155,Alimentos,Pate
,29581,901,F,4,1,B,206,Alimentos,Coracao De Frango
,29596,91,M,3,0,B,24,Alimentos,Copa Suina
,29599,453,F,1,0,B,212,Limpeza,Cera
,29607,945,F,2,3,B,47,Alimentos,Mortadela
,29693,736,M,1,0,C,31,Alimentos,Granola
,29791,393,F,4,0,B,34,Alimentos,Ketchup
,29823,563,M,3,0,B,37,Alimentos,Leite
,29827,577,M,4,0,C,156,Higiene,Pasta De Dente
,29906,497,M,3,0,B,121,Alimentos,Uva
,29912,488,M,3,2,B,128,Higiene,Shampoo
,29981,341,M,2,0,C,53,Alimentos,Presunto Cozido
,29995,383,M,1,3,C,227,Alimentos,Arroz
,30001,194,F,4,0,B,144,Bebidas,Refrigerante Cola
,30029,318,M,1,2,B,23,Alimentos,Cogumelos
,30072,932,M,4,1,B,157,Alimentos,Papinha Infantil
,30076,928,F,5,1,B,187,Higiene,Hastes Flexiveis
,30115,258,F,1,0,B,148,Pet,Racao Seca Para Caes
,30212,341,M,2,0,C,51,Alimentos,Papinha Infantil
,30236,300,F,1,3,C,163,Alimentos,Mortadela
,30258,474,M,2,0,B,80,Higiene,Hastes Flexiveis
,30299,342,M,3,0,B,7,Alimentos,Almondega
,30363,901,F,4,1,B,150,Alimentos,Queijo De Cabra
,30396,19,F,2,2,C,113,Limpeza,Tira Mancha
,30397,426,F,3,0,C,24,Alimentos,Copa Suina
,30468,510,F,4,0,B,86,Higiene,Preservativo
,30484,803,F,2,0,A,188,Alimentos,Hambuguer
,30582,796,M,2,3,B,5,Alimentos,Achocolatado
,30641,428,F,2,0,A,62,Alimentos,Snacks
,30692,855,M,4,1,C,84,Higiene,Papel Higienico
,30708,524,F,4,3,C,198,Bebidas,Energetico
,30727,896,M,3,0,B,9,Alimentos,Arroz Integral
,30813,852,M,2,3,B,166,Higiene,Modelador
,30872,555,M,4,3,A,27,Alimentos,Danette
,30947,714,M,1,0,B,79,Higiene,Gel
,30993,631,M,1,4,C,129,Alimentos,Sardinha
,31023,217,F,3,0,B,72,Higiene,Condicionador
,31113,269,F,3,3,B,54,Alimentos,Presunto Cozido
,31136,347,F,4,0,B,179,Alimentos,Leite Condensado
,31198,942,M,1,0,B,73,Higiene,Creme
,31229,421,M,3,3,C,70,Bebidas,Refrigerante Outros
,31247,575,M,1,4,B,98,Limpeza,Desengordurante
,31317,578,M,4,0,B,102,Limpeza,Limpa Vidros
,31385,789,F,5,1,B,136,Alimentos,Ricota
,31450,656,M,2,0,C,28,Alimentos,Doce
,31462,451,M,3,0,C,54,Alimentos,Presunto Cozido
,31512,714,M,1,0,B,218,Alimentos,Bife De Coxao Mole
,31530,667,F,4,0,C,141,Bebidas,Refrigerante Limao
,31576,56,F,2,3,B,200,Limpeza,Detergente
,31658,359,F,1,0,B,221,Alimentos,Banana
,31703,35,M,3,0,B,92,Higiene,Tinturas
,31720,447,M,2,0,B,176,Limpeza,Limpa Vidros
,31801,834,M,3,3,B,104,Limpeza,Limpador Perfumado
,31824,403,M,3,2,B,32,Alimentos,Hambuguer
,31913,63,F,3,0,B,173,Alimentos,Linguica
,31990,814,M,4,0,B,165,Alimentos,Molho Barbecue
,32069,905,M,1,0,B,199,Alimentos,Doce
,32136,758,F,3,0,B,15,Alimentos,Batata Doce
,32195,525,M,1,4,B,169,Alimentos,Mamao
,32292,5,F,4,3,C,136,Alimentos,Ricota
,32359,846,F,4,3,C,172,Limpeza,Lustra Moveis
,32402,572,M,1,0,C,148,Pet,Racao Seca Para Caes
,32484,548,F,4,0,C,26,Alimentos,Coxa E Sobrecoxa De Frango
,32511,886,F,5,1,B,142,Bebidas,Refrigerante Laranja
,32522,233,M,3,0,B,32,Alimentos,Hambuguer
,32533,902,F,2,1,B,216,Alimentos,Brocolis
,32601,541,F,3,0,B,181,Alimentos,Lata De Milho
,32683,294,F,4,0,C,215,Alimentos,Cafe
,32720,575,M,1,4,B,160,Alimentos,Palmito
,32747,254,F,5,2,B,128,Higiene,Shampoo
,32759,305,F,4,0,B,114,Limpeza,Vassoura
,32810,991,F,2,2,C,56,Alimentos,Queijo Mussarela
,32846,382,F,3,0,C,41,Alimentos,Macarrao
,32868,879,M,2,2,C,43,Alimentos,Mamao Papaya
,32949,626,M,3,1,C,120,Limpeza,Vassoura
,33010,745,F,1,2,B,119,Pet,Racao Umida Para Gatos
,33059,750,M,2,2,C,59,Alimentos,Salgadinho
,33086,876,F,2,3,B,64,Alimentos,Uva
,33130,678,F,3,0,C,179,Alimentos,Leite Condensado
,33168,408,F,4,0,B,111,Limpeza,Sabao Em Po
,33250,305,F,4,0,B,139,Limpeza,Removedor
,33297,68,F,2,1,A,122,Alimentos,Tomate
,33360,177,F,3,2,C,34,Alimentos,Ketchup
,33423,621,F,4,0,B,180,Alimentos,Leite
,33518,68,F,2,1,A,57,Alimentos,Requeijao
,33602,351,F,2,2,B,118,Pet,Racao Umida Para Caes
,33686,286,M,4,0,B,28,Alimentos,Doce
,33712,122,M,3,3,B,175,Limpeza,Limpador Multiuso
,33772,604,M,4,0,B,137,Alimentos,Requeijao
,33778,53,M,1,1,B,53,Alimentos,Presunto Cozido
,33843,922,M,1,0,B,154,Higiene,Preservativo
,33864,931,M,2,0,A,209,Alimentos,Cogumelos
,33895,613,F,3,0,B,64,Alimentos,Uva
,33933,103,M,3,4,B,30,Alimentos,File De Peixe
,33999,152,F,3,1,C,15,Alimentos,Batata Doce
,34051,607,F,2,0,B,108,Limpeza,Removedor
,34075,14,M,1,3,B,76,Higiene,Fio Dental
,34118,476,M,3,0,C,181,Alimentos,Lata De Milho
,34153,163,F,3,0,A,220,Alimentos,Batata
,34168,437,F,2,1,C,98,Limpeza,Desengordurante
,34244,574,F,2,2,B,146,Pet,Racao Umida Para Caes
,34278,738,M,1,0,C,175,Limpeza,Limpador Multiuso
,34295,464,M,2,2,B,43,Alimentos,Mamao Papaya
,34383,501,M,1,0,B,212,Limpeza,Cera
,34422,170,F,4,2,B,118,Pet,Racao Umida Para Caes
,34429,576,M,3,0,B,146,Pet,Racao Umida Para Caes
,34433,443,F,4,0,C,132,Higiene,Sabonete
,34480,856,F,5,1,B,226,Alimentos,Arroz Integral
,34576,114,F,3,3,B,83,Higiene,Modelador
,34593,165,F,4,0,C,210,Acessorios,Chupeta
,34613,936,F,3,2,B,136,Alimentos,Ricota
,34680,612,F,3,4,B,187,Higiene,Hastes Flexiveis
,34683,855,M,4,1,C,44,Alimentos,Mamao
,34781,23,M,3,0,B,142,Bebidas,Refrigerante Laranja
,34835,807,M,1,3,B,62,Alimentos,Snacks
,34887,29,M,2,0,B,212,Limpeza,Cera
,34915,149,M,1,3,A,189,Alimentos,Granola
,34921,411,F,2,0,B,155,Alimentos,Pate
,34986,81,F,2,0,B,218,Alimentos,Bife De Coxao Mole
,35000,305,F,4,0,B,115,Pet,Alimento Para Passaro
,35060,574,F,2,2,B,144,Bebidas,Refrigerante Cola
,35121,170,F,4,2,B,215,Alimentos,Cafe
,35191,419,F,2,1,B,70,Bebidas,Refrigerante Outros
,35268,209,F,4,0,B,144,Bebidas,Refrigerante Cola
,35348,575,M,1,4,B,166,Higiene,Modelador
,35427,75,M,1,0,B,131,Alimentos,Salgadinho
2019-03-05,35502,726,M,2,0,B,94,Limpeza,Alcool
2019-03-05,35552,751,F,2,0,B,225,Alimentos,Atum
2019-03-05,35592,518,F,1,0,B,31,Alimentos,Granola
2019-03-05,35605,495,F,2,3,A,25,Alimentos,Coracao De Frango
2019-03-05,35632,29,M,2,0,B,205,Alimentos,Coxa E Sobrecoxa De Frango
2019-03-05,35665,676,M,2,3,B,111,Limpeza,Sabao Em Po
2019-03-05,35700,165,F,4,0,C,121,Alimentos,Uva
2019-03-05,35759,329,F,3,0,B,62,Alimentos,Snacks
2019-03-05,35822,829,F,3,4,B,118,Pet,Racao Umida Para Caes
2019-03-05,35867,185,F,3,0,C,61,Alimentos,Sardinha
2019-03-05,35872,352,M,4,2,B,35,Alimentos,Lata De Ervilha
2019-03-05,35903,967,F,1,0,B,74,Higiene,Enxaguante Bucal
2019-03-05,35999,260,F,2,0,C,106,Limpeza,Odorizador
2019-03-05,36028,318,M,1,2,B,153,Alimentos,Presunto Cozido
2019-03-05,36045,190,M,1,4,B,181,Alimentos,Lata De Milho
2019-03-05,36123,978,F,3,0,C,4,Alimentos,Abacaxi
2019-03-05,36221,905,M,1,0,B,111,Limpeza,Sabao Em Po
2019-03-05,36272,672,F,4,0,B,55,Alimentos,Queijo De Cabra
2019-03-05,36299,213,M,2,4,B,167,Alimentos,Manga
2019-03-05,36334,702,M,1,0,B,24,Alimentos,Copa Suina
2019-03-05,36419,747,M,1,0,B,162,Limpeza,Odorizador
2019-03-05,36422,599,F,1,4,C,104,Limpeza,Limpador Perfumado
2019-03-05,36476,69,M,4,3,A,29,Alimentos,Feijao
2019-03-05,36511,240,M,4,0,B,112,Limpeza,Tira Limo
2019-03-05,36580,264,F,4,1,B,6,Alimentos,Alho
2019-03-05,36606,611,M,4,0,B,6,Alimentos,Alho
2019-03-05,36702,926,M,1,0,B,173,Alimentos,Linguica
2019-03-05,36705,266,F,3,3,B,119,Pet,Racao Umida Para Gatos
2019-03-05,36781,294,F,4,0,C,23,Alimentos,Cogumelos
2019-03-05,36812,260,F,2,0,C,21,Alimentos,Cenoura
2019-03-05,36819,499,M,3,0,B,23,Alimentos,Cogumelos
2019-03-05,36828,108,M,1,0,B,67,Bebidas,Refrigerante Guarana
2019-03-05,36918,815,F,2,4,B,204,Higiene,Creme
2019-03-05,37015,397,F,1,0,B,42,Alimentos,Macarrao Instantaneo
2019-03-05,37016,683,F,3,0,B,82,Higiene,Lenco Umedecido
2019-03-05,37103,834,M,3,3,B,134,Limpeza,Sabao
2019-03-05,37104,378,F,2,0,C,29,Alimentos,Feijao
2019-03-05,37191,21,M,3,0,B,5,Alimentos,Achocolatado
2019-03-05,37270,342,M,3,0,B,202,Limpeza,Desengordurante
2019-03-05,37314,756,F,1,4,B,17,Alimentos,Biscoito
2019-03-05,37402,654,M,1,1,B,107,Outros,#N/D
2019-03-05,37428,660,F,3,0,C,171,Alimentos,Macarrao
2019-03-05,37527,786,F,1,4,C,50,Alimentos,Pao De Forma
2019-03-05,37554,230,M,1,4,A,95,Limpeza,Amaciante
2019-03-05,37611,554,F,3,0,A,141,Bebidas,Refrigerante Limao
2019-03-05,37645,221,F,1,0,B,217,Alimentos,Biscoito
2019-03-05,37717,334,M,3,0,C,180,Alimentos,Leite
2019-03-05,37720,772,F,2,0,B,108,Limpeza,Removedor
2019-03-05,37755,940,F,1,3,B,83,Higiene,Modelador
2019-03-05,37837,924,F,2,2,B,29,Alimentos,Feijao
2019-03-05,37886,698,F,2,0,B,224,Alimentos,Azeite
2019-03-05,37942,630,M,1,2,C,29,Alimentos,Feijao
2019-03-05,37999,673,F,5,1,B,202,Limpeza,Desengordurante
2019-03-12,38066,346,F,2,4,C,181,Alimentos,Lata De Milho
2019-03-12,38139,457,M,3,0,C,222,Limpeza,Balde
2019-03-12,38235,862,M,4,0,B,25,Alimentos,Coracao De Frango
2019-03-12,38312,210,M,2,2,C,113,Limpeza,Tira Mancha
2019-03-12,38362,791,F,1,0,B,64,Alimentos,Uva
2019-03-12,38410,904,M,1,2,B,8,Alimentos,Arroz
2019-03-12,38469,306,F,3,0,B,34,Alimentos,Ketchup
2019-03-12,38542,879,M,2,2,C,199,Alimentos,Doce
2019-03-12,38577,132,M,2,0,A,83,Higiene,Modelador
2019-03-12,38580,737,F,2,1,C,133,Limpeza,Sabao Em Po
2019-03-12,38653,660,F,3,0,C,183,Alimentos,Ketchup
2019-03-12,38749,11,F,4,0,A,112,Limpeza,Tira Limo
2019-03-12,38846,713,F,1,3,C,206,Alimentos,Coracao De Frango
2019-03-12,38859,918,F,2,4,C,202,Limpeza,Desengordurante
2019-03-12,38920,618,M,4,3,B,54,Alimentos,Presunto Cozido
2019-03-12,38983,211,M,2,1,B,148,Pet,Racao Seca Para Caes
2019-03-12,39049,132,M,2,0,A,62,Alimentos,Snacks
2019-03-12,39112,546,F,4,0,B,37,Alimentos,Leite
2019-03-12,39160,273,M,4,0,C,100,Limpeza,Detergente
2019-03-12,39173,305,F,4,0,B,57,Alimentos,Requeijao
2019-03-12,39191,804,F,4,3,B,34,Alimentos,Ketchup
2019-03-12,39208,190,M,1,4,B,130,Alimentos,Salgadinhos De Milho
2019-03-12,39246,641,F,4,0,C,107,Outros,#N/D
2019-03-12,39269,7,M,1,3,B,17,Alimentos,Biscoito
2019-03-12,39276,247,M,1,0,B,81,Higiene,Hidratante
2019-03-12,39323,581,F,4,2,C,49,Alimentos,Palmito
2019-03-12,39324,617,F,4,3,C,158,Higiene,Papel Higienico
2019-03-12,39406,241,M,4,1,B,35,Alimentos,Lata De Ervilha
2019-03-12,39440,75,M,1,0,B,168,Alimentos,Mamao Papaya
2019-03-12,39525,378,F,2,0,C,202,Limpeza,Desengordurante
2019-03-12,39533,35,M,3,0,B,73,Higiene,Creme
2019-03-12,39614,475,F,4,3,B,120,Limpeza,Vassoura
2019-03-12,39617,196,M,2,0,B,71,Higiene,Absorvente
2019-03-12,39716,853,M,5,2,A,56,Alimentos,Queijo Mussarela
2019-03-12,39783,289,F,3,4,C,94,Limpeza,Alcool
2019-03-12,39819,444,F,2,0,B,70,Bebidas,Refrigerante Outros
2019-03-12,39873,145,M,3,0,B,42,Alimentos,Macarrao Instantaneo
2019-03-12,39907,674,M,4,1,B,107,Outros,#N/D
2019-03-12,39961,379,F,4,0,C,185,Limpeza,Inseticida
2019-03-12,40009,888,F,4,2,B,228,Limpeza,Amaciante
2019-03-12,40095,784,F,1,3,B,177,Alimentos,Limao
2019-03-12,40194,69,M,4,3,A,4,Alimentos,Abacaxi
2019-03-12,40233,188,M,2,2,B,80,Higiene,Hastes Flexiveis
2019-03-12,40299,207,F,3,0,B,80,Higiene,Hastes Flexiveis
2019-03-12,40389,297,M,4,0,B,20,Alimentos,Cebola
2019-03-12,40439,110,M,3,0,C,218,Alimentos,Bife De Coxao Mole
2019-03-12,40522,535,M,4,0,A,182,Alimentos,Lata De Ervilha
2019-03-12,40540,916,F,3,4,C,162,Limpeza,Odorizador
2019-03-12,40619,644,M,1,0,C,205,Alimentos,Coxa E Sobrecoxa De Frango
2019-03-12,40655,686,F,3,2,A,208,Higiene,Condicionador
2019-03-12,40706,360,M,4,0,B,204,Higiene,Creme
2019-03-12,40803,456,M,1,4,B,9,Alimentos,Arroz Integral
2019-03-12,40847,243,F,1,4,C,28,Alimentos,Doce
2019-03-12,40899,654,M,1,1,B,227,Alimentos,Arroz
2019-03-12,40960,704,F,2,0,C,183,Alimentos,Ketchup
2019-03-12,41035,58,M,2,2,B,44,Alimentos,Mamao
2019-03-12,41116,405,F,4,0,B,181,Alimentos,Lata De Milho
2019-03-12,41183,873,F,3,0,B,161,Alimentos,Ovos
2019-03-12,41193,314,F,1,1,A,94,Limpeza,Alcool
,41210,657,M,2,3,B,219,Alimentos,Batata Doce
,41221,493,M,2,4,B,136,Alimentos,Ricota
,41302,677,M,4,0,B,113,Limpeza,Tira Mancha
,41359,610,M,2,0,B,28,Alimentos,Doce
,41379,716,F,4,0,C,25,Alimentos,Coracao De Frango
,41411,319,M,1,4,B,220,Alimentos,Batata
,41508,40,M,2,1,B,148,Pet,Racao Seca Para Caes
,41579,909,M,3,0,B,15,Alimentos,Batata Doce
,41639,143,F,1,4,B,63,Alimentos,Tomate
,41671,831,F,4,2,B,202,Limpeza,Desengordurante
,41681,438,F,1,0,B,192,Higiene,Fixador
,41766,57,M,2,0,B,3,Alimentos,Abacate
,41804,324,F,3,3,B,214,Alimentos,Cebola
,41827,315,F,3,0,B,177,Alimentos,Limao
,41857,62,F,2,0,B,28,Alimentos,Doce
,41945,806,F,2,3,B,191,Higiene,Fralda
,41958,701,M,3,0,B,45,Alimentos,Manga
,42041,122,M,3,3,B,65,Bebidas,Energetico
,42065,78,M,1,0,B,9,Alimentos,Arroz Integral
,42079,738,M,1,0,C,61,Alimentos,Sardinha
,42101,747,M,1,0,B,67,Bebidas,Refrigerante Guarana
,42125,311,F,4,0,C,37,Alimentos,Leite
,42222,669,F,4,0,B,96,Limpeza,Balde
,42289,961,F,1,0,C,49,Alimentos,Palmito
,42300,872,M,3,4,A,1,Acessorios,Chupeta
,42317,490,F,2,4,C,15,Alimentos,Batata Doce
,42404,381,F,1,1,B,51,Alimentos,Papinha Infantil
,42470,201,M,3,0,B,188,Alimentos,Hambuguer
,42471,940,F,1,3,B,98,Limpeza,Desengordurante
,42484,499,M,3,0,B,25,Alimentos,Coracao De Frango
,42495,694,M,4,0,C,143,Bebidas,Refrigerante Guarana
,42575,641,F,4,0,C,17,Alimentos,Biscoito
,42579,363,F,1,0,B,83,Higiene,Modelador
,42592,440,F,4,0,C,27,Alimentos,Danette
,42690,632,F,4,3,A,151,Higiene,Protetor Solar
,42741,710,F,3,1,C,206,Alimentos,Coracao De Frango
,42831,429,M,4,0,C,185,Limpeza,Inseticida
,42903,61,M,1,2,B,146,Pet,Racao Umida Para Caes
,42994,859,M,1,0,B,34,Alimentos,Ketchup
,43082,317,M,3,0,B,56,Alimentos,Queijo Mussarela
,43138,350,F,5,1,B,20,Alimentos,Cebola
,43161,922,M,1,0,B,50,Alimentos,Pao De Forma
,43186,74,M,3,0,C,141,Bebidas,Refrigerante Limao
,43283,571,F,2,0,B,110,Limpeza,Sabao
,43332,903,M,1,0,B,85,Higiene,Pasta De Dente
,43352,106,M,1,0,B,222,Limpeza,Balde
,43355,240,M,4,0,B,80,Higiene,Hastes Flexiveis
,43362,56,F,2,3,B,224,Alimentos,Azeite
,43459,775,F,2,3,B,208,Higiene,Condicionador
,43546,605,M,4,2,B,30,Alimentos,File De Peixe
